"tankID","X205A_origin","Basket","fishID","witroxChannel","respirometryChamber","witroxFileName","controlChamber","Date","mass_g","OBS","tempCelsius","tempKelvin","boltzmannK","invKT","lnMass_g","color","shape","timeDays","tankN","ch","respRate_mlO2_h","respRate_mgO2_h","respRate_gC_d","respRate_j_d","lnRespRate_j_d"
"20_3","",3,"20_3_3","4N",4,"20_C_new_witrox_17.txt","Control_20_17",2018-06-29,0.1575,"",20,293.15,8.62e-05,-0.873428112981714,-1.84832982071645,"tomato",21,78,"3","channel_4",0.0480745290306533,0.0686985019848036,0.000618286517863232,24.1131741966661,3.18275833830404
"20_4","",4,"20_4_4","1N",9,"20_C_new_witrox_18.txt","Control_20_17",2018-06-29,0.1951,"",20,293.15,8.62e-05,-0.873428112981714,-1.63424303135307,"tomato",21,78,"4","channel_1",0.0418986814039563,0.0598732157262535,0.000538858941536282,21.015498719915,3.04526019979172
"20_4","",5,"20_4_5","2N",10,"20_C_new_witrox_18.txt","Control_20_17",2018-06-29,0.1973,"",20,293.15,8.62e-05,-0.873428112981714,-1.62302986595357,"tomato",21,78,"4","channel_2",0.0480987784584081,0.0687331544170651,0.000618598389753586,24.1253372003899,3.1832626243456
"20_2","",5,"20_2_5","3N",11,"20_C_new_witrox_18.txt","Control_20_17",2018-06-29,0.1804,"",20,293.15,8.62e-05,-0.873428112981714,-1.71257867135361,"tomato",21,78,"2","channel_3",0.0338819732731478,0.0484173398073282,0.000435756058265953,16.9944862723722,2.83288895452834
"20_3","",4,"20_3_4","4N",12,"20_C_new_witrox_18.txt","Control_20_17",2018-06-29,0.1737,"",20,293.15,8.62e-05,-0.873428112981714,-1.75042560573508,"tomato",21,78,"3","channel_4",0.0443664002592446,0.0633995859704605,0.000570596273734145,22.2532546756316,3.10248827547121
"29_3","",5,"29_3_5","1N",9,"29_C_new_witrox_18.txt","Control_29_18",2018-06-29,0.2319,"",29,302.15,8.62e-05,0.305324711834194,-1.46144903472065,"seagreen3",23,78,"3","channel_1",0.117258314281528,0.167562131108304,0.00150805917997473,58.8143080190145,4.07438515896046
"29_4","",5,"29_4_5","2N",10,"29_C_new_witrox_18.txt","Control_29_18",2018-06-29,0.3015,"",29,302.15,8.62e-05,0.305324711834194,-1.1989852628149,"seagreen3",23,78,"4","channel_2",0.120303053719206,0.171913063764745,0.00154721757388271,60.3414853814256,4.10001985028947
"29_4","",1,"29_4_1","3N",11,"29_C_new_witrox_18.txt","Control_29_18",2018-06-29,0.2618,"",29,302.15,8.62e-05,0.305324711834194,-1.34017442550634,"seagreen3",23,78,"4","channel_3",0.0739392309244531,0.105659160991043,0.000950932448919391,37.0863655078563,3.61324939553953
"29_4","",2,"29_4_2","4N",12,"29_C_new_witrox_18.txt","Control_29_18",2018-06-29,0.3133,"",29,302.15,8.62e-05,0.305324711834194,-1.16059408102399,"seagreen3",23,78,"4","channel_4",0.153249306684271,0.218993259251823,0.0019709393332664,76.8666339973898,4.34207189415448
"26_1","",2,"26_1_2","1N",1,"26_C_new_witrox_19.txt","Control_26_19",2018-07-04,0.278,"",26,299.15,8.62e-05,-0.0797122156768461,-1.2801341652915,"dodgerblue2",22,83,"1","channel_1",0.113766338520644,0.162572097746001,0.00146314887971401,57.0628063088463,4.04415252629427
"26_3","",3,"26_3_3","2N",2,"26_C_new_witrox_19.txt","Control_26_19",2018-07-04,0.296,"",26,299.15,8.62e-05,-0.0797122156768461,-1.21739582465808,"dodgerblue2",22,83,"3","channel_2",0.112421637777307,0.160650520383771,0.00144585468345394,56.3883326547038,4.03226226927951
"26_4","",1,"26_4_1","3N",3,"26_C_new_witrox_19.txt","Control_26_19",2018-07-04,0.3943,"",26,299.15,8.62e-05,-0.0797122156768461,-0.930643238098556,"dodgerblue2",22,83,"4","channel_3",0.18794701464479,0.268576283927405,0.00241718655534664,94.2702756585191,4.5461659295421
"26_1","",3,"26_1_3","4N",4,"26_C_new_witrox_19.txt","Control_26_19",2018-07-04,0.2982,"",26,299.15,8.62e-05,-0.0797122156768461,-1.2099908766515,"dodgerblue2",22,83,"1","channel_4",0.142781458571349,0.204034704298458,0.00183631233868612,71.6161812087588,4.27132104296942
"26_2","",1,"26_2_1","1N",9,"26_C_new_witrox_20.txt","Control_26_19",2018-07-04,0.2342,"",26,299.15,8.62e-05,-0.0797122156768461,-1.45157982781852,"dodgerblue2",22,83,"2","channel_1",0.0956353265779536,0.136662881679896,0.00122996593511906,47.9686714696434,3.8705481201053
"26_2","",4,"26_2_4","2N",10,"26_C_new_witrox_20.txt","Control_26_19",2018-07-04,0.3039,"",26,299.15,8.62e-05,-0.0797122156768461,-1.19105657905939,"dodgerblue2",22,83,"2","channel_2",0.108924740836333,0.15565345465512,0.00140088109189608,54.6343625839472,4.00066303614669
"26_3","",1,"26_3_1","3N",11,"26_C_new_witrox_20.txt","Control_26_19",2018-07-04,0.2983,"",26,299.15,8.62e-05,-0.0797122156768461,-1.20965558746143,"dodgerblue2",22,83,"3","channel_3",0.0629644007079886,0.0899761286117157,0.000809785157505441,31.5816211427122,3.45257534198466
"26_4","",3,"26_4_3","4N",12,"26_C_new_witrox_20.txt","Control_26_19",2018-07-04,0.3799,"",26,299.15,8.62e-05,-0.0797122156768461,-0.967847218788557,"dodgerblue2",22,83,"4","channel_4",0.152131278368493,0.217395596788577,0.00195656037109719,76.3058544727906,4.33474966500334
"26_2","",5,"26_2_5","1N",9,"26_C_new_witrox_21.txt","Control_26_21",2018-07-04,0.3286,"",26,299.15,8.62e-05,-0.0797122156768461,-1.11291407337897,"dodgerblue2",22,83,"2","channel_1",0.127740753697994,0.182541537034433,0.00164287383330989,64.0720794990859,4.16000869179795
"26_1","",5,"26_1_5","2N",10,"26_C_new_witrox_21.txt","Control_26_21",2018-07-04,0.3347,"",26,299.15,8.62e-05,-0.0797122156768461,-1.09452067076486,"dodgerblue2",22,83,"1","channel_2",0.0515350985963617,0.0736436558942009,0.000662792903047808,25.8489232188645,3.25226894511062
"26_2","",2,"26_2_2","3N",11,"26_C_new_witrox_21.txt","Control_26_21",2018-07-04,0.2473,"",26,299.15,8.62e-05,-0.0797122156768461,-1.39715310445477,"dodgerblue2",22,83,"2","channel_3",0.0358115373501191,0.0511746868733203,0.000460572181859882,17.9623150925354,2.88827595726923
"26_1","",4,"26_1_4","4N",12,"26_C_new_witrox_21.txt","Control_26_21",2018-07-04,0.3208,"",26,299.15,8.62e-05,-0.0797122156768461,-1.13693740298978,"dodgerblue2",22,83,"1","channel_4",0.089316412509859,0.127633153476588,0.0011486983812893,44.7992368702825,3.80219110513038
"32_3","",1,"32_3_1","1O",5,"32_C_new_witrox_19.txt","Control_32_19",2018-07-04,0.3262,"",32,305.15,8.62e-05,0.682790865741871,-1.12024458879522,"purple",24,83,"3","channel_1",0.222121255731412,0.317411274440187,0.00285670146996168,111.411357328506,4.7132292731808
"32_2","",1,"32_2_1","2O",6,"32_C_new_witrox_19.txt","Control_32_19",2018-07-04,0.3228,"Died on 06/07/2018",32,305.15,8.62e-05,0.682790865741871,-1.13072234258634,"purple",24,83,"2","channel_2",0.1673885832332,0.239198285440243,0.00215278456896219,83.9585981895254,4.43032379864256
"32_4","",4,"32_4_4","3O",7,"32_C_new_witrox_19.txt","Control_32_19",2018-07-04,0.2929,"",32,305.15,8.62e-05,0.682790865741871,-1.22792402514845,"purple",24,83,"4","channel_3",0.153108039824877,0.218791388909749,0.00196912250018774,76.795777507322,4.34114965826874
"29_3","",4,"29_3_4","1N",1,"29_C_new_witrox_19.txt","Control_29_19",2018-07-05,0.3079,"",29,302.15,8.62e-05,0.305324711834194,-1.17798022405168,"seagreen3",23,84,"3","channel_1",0.156231366667784,0.223254622968263,0.00200929160671436,78.3623726618602,4.36134387161054
"29_1","",1,"29_1_1","2N",2,"29_C_new_witrox_19.txt","Control_29_19",2018-07-05,0.4148,"",29,302.15,8.62e-05,0.305324711834194,-0.879958802626765,"seagreen3",23,84,"1","channel_2",0.272526933167331,0.389440987496115,0.00350496888746504,136.693786611136,4.91774328996198
"29_2","",3,"29_2_3","3N",3,"29_C_new_witrox_19.txt","Control_29_19",2018-07-05,0.2873,"",29,302.15,8.62e-05,0.305324711834194,-1.24722831299689,"seagreen3",23,84,"2","channel_3",0.169959960028889,0.242872782881282,0.00218585504593154,85.24834679133,4.44556872349852
"29_1","",2,"29_1_2","4N",4,"29_C_new_witrox_19.txt","Control_29_19",2018-07-05,0.2351,"",29,302.15,8.62e-05,0.305324711834194,-1.44774432343611,"seagreen3",23,84,"1","channel_4",0.163303880212258,0.233361244823317,0.00210025120340985,81.9097969329841,4.4056186043764
"29_2","",4,"29_2_4","1N",9,"29_C_new_witrox_20.txt","Control_29_19",2018-07-05,0.2312,"",29,302.15,8.62e-05,0.305324711834194,-1.46447214218391,"seagreen3",23,84,"2","channel_1",0.144987334542487,0.207186901061214,0.00186468210955093,72.7226022724862,4.28665223405413
"29_3","",3,"29_3_3","2N",10,"29_C_new_witrox_20.txt","Control_29_19",2018-07-05,0.3556,"",29,302.15,8.62e-05,0.305324711834194,-1.03394877534239,"seagreen3",23,84,"3","channel_2",0.221036807704624,0.315861598209908,0.00284275438388917,110.867420971678,4.70833508178084
"29_1","",5,"29_1_5","3N",11,"29_C_new_witrox_20.txt","Control_29_19",2018-07-05,0.304,"",29,302.15,8.62e-05,0.305324711834194,-1.19072757757592,"seagreen3",23,84,"1","channel_3",0.0717296547020031,0.102501676569162,0.000922515089122462,35.978088475776,3.58291009970074
"29_3","",2,"29_3_2","4N",12,"29_C_new_witrox_20.txt","Control_29_19",2018-07-05,0.3394,"",29,302.15,8.62e-05,0.305324711834194,-1.08057592618201,"seagreen3",23,84,"3","channel_4",0.151407214093346,0.216360908939391,0.00194724818045452,75.9426790377262,4.32997883252911
"32_4","",2,"32_4_2","1N",1,"32_C_new_witrox_20.txt","Control_32_20",2018-07-05,0.269,"",32,305.15,8.62e-05,0.682790865741871,-1.3130438993803,"purple",24,84,"4","channel_1",0.174084572060765,0.248766853474833,0.00223890168127349,87.3171655696663,4.46954707088997
"32_1","",5,"32_1_5","2N",2,"32_C_new_witrox_20.txt","Control_32_20",2018-07-05,0.2546,"",32,305.15,8.62e-05,0.682790865741871,-1.36806159285883,"purple",24,84,"1","channel_2",0.209724935044795,0.299696932179012,0.00269727238961111,105.193623194833,4.65580268244769
"32_4","",5,"32_4_5","3N",3,"32_C_new_witrox_20.txt","Control_32_20",2018-07-05,0.2432,"",32,305.15,8.62e-05,0.682790865741871,-1.41387112889013,"purple",24,84,"4","channel_3",0.1364031226813,0.194920062311577,0.0017542805608042,68.4169418713637,4.22562048213668
"32_3","",5,"32_3_5","4N",4,"32_C_new_witrox_20.txt","Control_32_20",2018-07-05,0.2281,"",32,305.15,8.62e-05,0.682790865741871,-1.47797114969179,"purple",24,84,"3","channel_4",0.208478475678383,0.297915741744409,0.00268124167569968,104.568425352287,4.64984164518486
"32_4","",3,"32_4_3","1N",9,"32_C_new_witrox_21.txt","Control_32_20",2018-07-05,0.3074,"",32,305.15,8.62e-05,0.682790865741871,-1.17960544787764,"purple",24,84,"4","channel_1",0.121702628664424,0.173913056361461,0.00156521750725315,61.0434827828729,4.11158644273501
"32_3","",3,"32_3_3","2N",10,"32_C_new_witrox_21.txt","Control_32_20",2018-07-05,0.3466,"",32,305.15,8.62e-05,0.682790865741871,-1.05958390170063,"purple",24,84,"3","channel_2",0.159068084719793,0.227308293064584,0.00204577463758126,79.7852108656691,4.37933815978262
"32_3","",4,"32_3_4","3N",11,"32_C_new_witrox_21.txt","Control_32_20",2018-07-05,0.2116,"",32,305.15,8.62e-05,0.682790865741871,-1.55305757899799,"purple",24,84,"3","channel_3",0.0807388031549042,0.115375749708358,0.00103838174737522,40.4968881476337,3.70122513529957
"32_1","",4,"32_1_4","4N",12,"32_C_new_witrox_21.txt","Control_32_20",2018-07-05,0.264,"",32,305.15,8.62e-05,0.682790865741871,-1.33180617583582,"purple",24,84,"1","channel_4",0.224586111175673,0.320933552870037,0.00288840197583033,112.647677057383,4.72426504578133
"20_1","",4,"20_1_4","1N",1,"20_C_new_witrox_19.txt","Control_20_19",2018-07-06,0.2179,"",20,293.15,8.62e-05,-0.873428112981714,-1.52371903703156,"tomato",21,85,"1","channel_1",0.0550987293201718,0.0787360841985255,0.00070862475778673,27.6363655536825,3.31913249798452
"20_1","",5,"20_1_5","2N",2,"20_C_new_witrox_19.txt","Control_20_19",2018-07-06,0.1935,"",20,293.15,8.62e-05,-0.873428112981714,-1.6424777665123,"tomato",21,85,"1","channel_2",0.0639281762166282,0.0913533638135617,0.000822180274322055,32.0650306985602,3.46776604998568
"20_1","",3,"20_1_3","3N",3,"20_C_new_witrox_19.txt","Control_20_19",2018-07-06,0.1839,"",20,293.15,8.62e-05,-0.873428112981714,-1.69336314737186,"tomato",21,85,"1","channel_3",0.0479203260797962,0.0684781459680288,0.000616303313712259,24.0358292347781,3.17954560188571
"20_2","",2,"20_2_2","4N",4,"20_C_new_witrox_19.txt","Control_20_19",2018-07-06,0.1217,"",20,293.15,8.62e-05,-0.873428112981714,-2.10619627898866,"tomato",21,85,"2","channel_4",0.037239203418222,0.0532148216846392,0.000478933395161753,18.6784024113083,2.92736790512341
"20_3","",4,"20_3_4","1N",1,"20_C_new_witrox_20.txt","Control_20_20",2018-07-06,0.2119,"",20,293.15,8.62e-05,-0.873428112981714,-1.55164081370788,"tomato",21,85,"3","channel_1",0.0622568448316331,0.0889650312644037,0.000800685281379633,31.2267259738057,3.4412743298661
"20_3","",1,"20_3_1","2N",2,"20_C_new_witrox_20.txt","Control_20_20",2018-07-06,0.3675,"",20,293.15,8.62e-05,-0.873428112981714,-1.00103196032925,"tomato",21,85,"3","channel_2",0.0997951800095081,0.142607312233587,0.00128346581010228,50.0551665939891,3.91312572908465
"20_4","",5,"20_4_5","3N",3,"20_C_new_witrox_20.txt","Control_20_20",2018-07-06,0.2265,"",20,293.15,8.62e-05,-0.873428112981714,-1.48501033405905,"tomato",21,85,"4","channel_3",0.0657675647286904,0.0939818499972986,0.000845836649975687,32.9876293490518,3.49613262297528
"20_2","",5,"20_2_5","4N",4,"20_C_new_witrox_20.txt","Control_20_20",2018-07-06,0.2077,"",20,293.15,8.62e-05,-0.873428112981714,-1.57166054810007,"tomato",21,85,"2","channel_4",0.0703239206192866,0.100492882564961,0.000904435943084646,35.2730017803012,3.56311784922584
"20_2","",4,"20_2_4","1N",9,"20_C_new_witrox_21.txt","Control_20_20",2018-07-06,0.1002,"",20,293.15,8.62e-05,-0.873428112981714,-2.30058709033137,"tomato",21,85,"2","channel_1",0.0399586617348196,0.0571009276190573,0.000513908348571515,20.0424255942891,2.99785130653138
"20_4","",4,"20_4_4","2N",10,"20_C_new_witrox_21.txt","Control_20_20",2018-07-06,0.2332,"",20,293.15,8.62e-05,-0.873428112981714,-1.4558588245058,"tomato",21,85,"4","channel_2",0.0441866028166334,0.0631426554249691,0.000568283898824722,22.1630720541642,3.09842748287382
"20_4","",1,"20_4_1","3N",11,"20_C_new_witrox_21.txt","Control_20_20",2018-07-06,0.1958,"",20,293.15,8.62e-05,-0.873428112981714,-1.63066154888573,"tomato",21,85,"4","channel_3",0.0398367915456182,0.0569267751186883,0.000512340976068195,19.9812980666596,2.99479673941134
"20_3","",5,"20_3_5","4N",12,"20_C_new_witrox_21.txt","Control_20_20",2018-07-06,0.2047,"",20,293.15,8.62e-05,-0.873428112981714,-1.58620978631489,"tomato",21,85,"3","channel_4",0.0622609081446107,0.0889708377386486,0.000800737539647838,31.2287640462657,3.4413395946638
"29_4","",3,"29_4_3","1N",9,"29_C_new_witrox_21.txt","Control_29_21",2018-07-06,0.3562,"",29,302.15,8.62e-05,0.305324711834194,-1.03226290812658,"seagreen3",23,85,"4","channel_1",0.124423229652788,0.177800795173834,0.0016002071565645,62.4080791060156,4.13369473984731
"29_3","",5,"29_3_5","2N",10,"29_C_new_witrox_21.txt","Control_29_21",2018-07-06,0.2608,"",29,302.15,8.62e-05,0.305324711834194,-1.34400144892964,"seagreen3",23,85,"3","channel_2",0.114444864780218,0.163541711770932,0.00147187540593838,57.403140831597,4.05009902014903
"29_4","",5,"29_4_5","3N",11,"29_C_new_witrox_21.txt","Control_29_21",2018-07-06,0.3793,"",29,302.15,8.62e-05,0.305324711834194,-0.969427830287284,"seagreen3",23,85,"4","channel_3",0.0875625470455474,0.125126879728087,0.00112614191755279,43.9195347845586,3.78235920480817
"29_4","",2,"29_4_2","4N",12,"29_C_new_witrox_21.txt","Control_29_21",2018-07-06,0.3589,"",29,302.15,8.62e-05,0.305324711834194,-1.02471148082858,"seagreen3",23,85,"4","channel_4",0.185590181884523,0.265208369912983,0.00238687532921685,93.088137839457,4.53354676305526
"26_1","",1,"26_1_1","1N",1,"26_C_new_witrox_22.txt","Control_26_22",2018-07-11,0.21,"",26,299.15,8.62e-05,-0.0797122156768461,-1.56064774826467,"dodgerblue2",22,90,"1","channel_1",0.0600286172192322,0.0857808940062828,0.000772028046056545,30.1090937962053,3.40482724560119
"26_2","",4,"26_2_4","2N",2,"26_C_new_witrox_22.txt","Control_26_22",2018-07-11,0.3595,"",26,299.15,8.62e-05,-0.0797122156768461,-1.02304110182104,"dodgerblue2",22,90,"2","channel_2",0.196013390009197,0.280103134323142,0.00252092820890828,98.3162001474228,4.58818881670197
"26_2","",1,"26_2_1","3N",3,"26_C_new_witrox_22.txt","Control_26_22",2018-07-11,0.2588,"",26,299.15,8.62e-05,-0.0797122156768461,-1.35169971635539,"dodgerblue2",22,90,"2","channel_3",0.122843520026426,0.175543390117763,0.00157989051105986,61.6157299313347,4.12091719396983
"26_3","",5,"26_3_5","4N",4,"26_C_new_witrox_22.txt","Control_26_22",2018-07-11,0.3005,"",26,299.15,8.62e-05,-0.0797122156768461,-1.20230752500687,"dodgerblue2",22,90,"3","channel_4",0.123466667773904,0.176433868248909,0.00158790481424018,61.928287755367,4.12597706650328
"26_3","",4,"26_3_4","1N",9,"26_C_new_witrox_23.txt","Control_26_22",2018-07-11,0.2458,"",26,299.15,8.62e-05,-0.0797122156768461,-1.4032370818502,"dodgerblue2",22,90,"3","channel_1",0.116066828650717,0.165859498141875,0.00149273548327688,58.2166838477982,4.06417197770862
"26_1","",3,"26_1_3","2N",10,"26_C_new_witrox_23.txt","Control_26_22",2018-07-11,0.3679,"",26,299.15,8.62e-05,-0.0797122156768461,-0.999944116871408,"dodgerblue2",22,90,"1","channel_2",0.176545594980743,0.252283655227482,0.00227055289704734,88.5515629848461,4.48358501494654
"26_3","",1,"26_3_1","3N",11,"26_C_new_witrox_23.txt","Control_26_22",2018-07-11,0.3245,"",26,299.15,8.62e-05,-0.0797122156768461,-1.12546974283799,"dodgerblue2",22,90,"3","channel_3",0.0643484058140749,0.091953871908313,0.000827584847174817,32.2758090398179,3.47431800349267
"26_3","",3,"26_3_3","4N",12,"26_C_new_witrox_23.txt","Control_26_22",2018-07-11,0.329,"",26,299.15,8.62e-05,-0.0797122156768461,-1.11169752821677,"dodgerblue2",22,90,"3","channel_4",0.12763736115983,0.182393789097398,0.00164154410187658,64.0202199731866,4.1591989705431
"26_1","",4,"26_1_4","1N",9,"26_C_new_witrox_24.txt","Control_26_24",2018-07-11,0.3318,"",26,299.15,8.62e-05,-0.0797122156768461,-1.10322290122579,"dodgerblue2",22,90,"1","channel_1",0.132537011303835,0.18939538915318,0.00170455850237862,66.4777815927661,4.19686778044719
"26_2","",2,"26_2_2","2N",10,"26_C_new_witrox_24.txt","Control_26_24",2018-07-11,0.2747,"",26,299.15,8.62e-05,-0.0797122156768461,-1.29207568588091,"dodgerblue2",22,90,"2","channel_2",0.113465106358165,0.162141636985818,0.00145927473287237,56.9117145820222,4.04150120011801
"26_1","",5,"26_1_5","3N",11,"26_C_new_witrox_24.txt","Control_26_24",2018-07-11,0.3711,"",26,299.15,8.62e-05,-0.0797122156768461,-0.991283710915585,"dodgerblue2",22,90,"1","channel_3",0.0579784966272155,0.0828512716802909,0.000745661445122618,29.0807963597821,3.37007803742729
"26_2","",5,"26_2_5","4N",12,"26_C_new_witrox_24.txt","Control_26_24",2018-07-11,0.3801,"",26,299.15,8.62e-05,-0.0797122156768461,-0.967320902986934,"dodgerblue2",22,90,"2","channel_4",0.147950630601255,0.211421451129194,0.00190279306016274,74.208929346347,4.30688448452784
"32_2","",4,"32_2_4","1N",1,"32_C_new_witrox_22.txt","Control_32_22",2018-07-11,0.2325,"",32,305.15,8.62e-05,0.682790865741871,-1.45886505395473,"purple",24,90,"2","channel_1",0.0957819431735016,0.136872396794934,0.0012318515711544,48.0422112750218,3.87208002602383
"32_3","",1,"32_3_1","2N",2,"32_C_new_witrox_22.txt","Control_32_22",2018-07-11,0.3509,"",32,305.15,8.62e-05,0.682790865741871,-1.04725399639297,"purple",24,90,"3","channel_2",0.274726656973009,0.39258439281443,0.00353325953532987,137.797121877865,4.92578247213404
"32_1","",1,"32_1_1","3N",3,"32_C_new_witrox_22.txt","Control_32_22",2018-07-11,0.23,"",32,305.15,8.62e-05,0.682790865741871,-1.46967597005894,"purple",24,90,"1","channel_3",0.182559211074911,0.260877112626047,0.00234789401363443,91.5678665317427,4.51708040807944
"32_1","",3,"32_1_3","4N",4,"32_C_new_witrox_22.txt","Control_32_22",2018-07-11,0.2493,"",32,305.15,8.62e-05,0.682790865741871,-1.38909828845262,"purple",24,90,"1","channel_4",0.14995065094487,0.214279480200219,0.00192851532180197,75.212097550277,4.32031208969655
"29_3","",2,"29_3_2","1N",1,"29_C_new_witrox_22.txt","Control_29_22",2018-07-12,0.3724,"",29,302.15,8.62e-05,0.305324711834194,-0.987786733579225,"seagreen3",23,91,"3","channel_1",0.189235803322587,0.270417962947976,0.00243376166653179,94.9167049947396,4.55299971746672
"29_1","",3,"29_1_3","2N",2,"29_C_new_witrox_22.txt","Control_29_22",2018-07-12,0.4219,"",29,302.15,8.62e-05,0.305324711834194,-0.862986959851844,"seagreen3",23,91,"1","channel_2",0.161956563402524,0.231435929102207,0.00208292336191987,81.2340111148748,4.39733401556642
"29_3","",1,"29_3_1","3N",3,"29_C_new_witrox_22.txt","Control_29_22",2018-07-12,0.2368,"",29,302.15,8.62e-05,0.305324711834194,-1.44053937597229,"seagreen3",23,91,"3","channel_3",0.147827581114962,0.211245613413281,0.00190121052071953,74.1472103080617,4.30605244559787
"29_1","",5,"29_1_5","4N",4,"29_C_new_witrox_22.txt","Control_29_22",2018-07-12,0.3294,"",29,302.15,8.62e-05,0.305324711834194,-1.1104824612386,"seagreen3",23,91,"1","channel_4",0.159181357848414,0.227470160365384,0.00204723144328845,79.8420262882496,4.380050011043
"29_2","",3,"29_2_3","1N",9,"29_C_new_witrox_23.txt","Control_29_22",2018-07-12,0.3332,"",29,302.15,8.62e-05,0.305324711834194,-1.09901236868945,"seagreen3",23,91,"2","channel_1",0.16972145585282,0.24253196041368,0.00218278764372312,85.1287181052018,4.44416444169733
"29_3","",3,"29_3_3","2N",10,"29_C_new_witrox_23.txt","Control_29_22",2018-07-12,0.3999,"",29,302.15,8.62e-05,0.305324711834194,-0.916540763129364,"seagreen3",23,91,"3","channel_2",0.160459179285517,0.229296167199004,0.00206366550479103,80.4829546868502,4.3880454189833
"29_2","",4,"29_2_4","3N",11,"29_C_new_witrox_23.txt","Control_29_22",2018-07-12,0.2649,"",29,302.15,8.62e-05,0.305324711834194,-1.32840288270411,"seagreen3",23,91,"2","channel_3",0.0836432709172547,0.119526234140757,0.00107573610726681,41.9537081834057,3.73656682432018
"29_2","",1,"29_2_1","4N",12,"29_C_new_witrox_23.txt","Control_29_22",2018-07-12,0.2881,"",29,302.15,8.62e-05,0.305324711834194,-1.24444763689165,"seagreen3",23,91,"2","channel_4",0.220570615113588,0.315195408997317,0.00283675868097585,110.633588558058,4.70622373699753
"32_1","",5,"32_1_5","1N",1,"32_C_new_witrox_23.txt","Control_32_23",2018-07-12,0.2779,"",32,305.15,8.62e-05,0.682790865741871,-1.28049394223368,"purple",24,91,"1","channel_1",0.223654182443741,0.319601826712106,0.00287641644040896,112.180241175949,4.72010687397937
"32_1","",4,"32_1_4","2N",2,"32_C_new_witrox_23.txt","Control_32_23",2018-07-12,0.3029,"",32,305.15,8.62e-05,0.682790865741871,-1.19435256094895,"purple",24,91,"1","channel_2",0.189489165285621,0.270780017193153,0.00243702015473838,95.0437860347966,4.5543376910456
"32_4","",5,"32_4_5","3N",3,"32_C_new_witrox_23.txt","Control_32_23",2018-07-12,0.27,"",32,305.15,8.62e-05,0.682790865741871,-1.30933331998376,"purple",24,91,"4","channel_3",0.150672606454255,0.21531115462313,0.00193780039160817,75.5742152727187,4.32511515718745
"32_4","",2,"32_4_2","4N",4,"32_C_new_witrox_23.txt","Control_32_23",2018-07-12,0.2961,"",32,305.15,8.62e-05,0.682790865741871,-1.21705804387459,"purple",24,91,"4","channel_4",0.149325847874112,0.213386636612106,0.00192047972950895,74.8987094508491,4.31613666007899
"32_4","",1,"32_4_1","1N",9,"32_C_new_witrox_24.txt","Control_32_23",2018-07-12,0.2927,"",32,305.15,8.62e-05,0.682790865741871,-1.2286070852843,"purple",24,91,"4","channel_1",0.158122722896296,0.225957371018807,0.00203361633916927,79.3110372276014,4.37337730215372
"32_3","",3,"32_3_3","2N",10,"32_C_new_witrox_24.txt","Control_32_23",2018-07-12,0.451,"",32,305.15,8.62e-05,0.682790865741871,-0.796287939479459,"purple",24,91,"3","channel_2",0.191745361296858,0.274004121293211,0.0024660370916389,96.175446573917,4.56617409197478
"32_2","",2,"32_2_2","3N",11,"32_C_new_witrox_24.txt","Control_32_23",2018-07-12,0.3904,"",32,305.15,8.62e-05,0.682790865741871,-0.9405834244432,"purple",24,91,"2","channel_3",0.13081805827652,0.186939005277147,0.00168245104749432,65.6155908522786,4.18381333314317
"32_1","",2,"32_1_2","4N",12,"32_C_new_witrox_24.txt","Control_32_23",2018-07-12,0.238,"",32,305.15,8.62e-05,0.682790865741871,-1.43548460531066,"purple",24,91,"1","channel_4",0.262858841609174,0.37562528465951,0.00338062756193559,131.844474915488,4.88162300760189
"20_1","",1,"20_1_1","1N",1,"20_C_new_witrox_22.txt","Control_20_22",2018-07-13,0.1773,"",20,293.15,8.62e-05,-0.873428112981714,-1.72991206590197,"tomato",21,92,"1","channel_1",0.0451489076727722,0.0645177890643915,0.000580660101579523,22.6457439616014,3.11997192970771
"20_2","",1,"20_2_1","2N",2,"20_C_new_witrox_22.txt","Control_20_22",2018-07-13,0.3352,"",20,293.15,8.62e-05,-0.873428112981714,-1.09302791037421,"tomato",21,92,"2","channel_2",0.0996010195657582,0.142329856959468,0.00128096871263522,49.9577797927734,3.91117824457362
"20_1","",5,"20_1_5","3N",3,"20_C_new_witrox_22.txt","Control_20_22",2018-07-13,0.2079,"",20,293.15,8.62e-05,-0.873428112981714,-1.57069808411817,"tomato",21,92,"1","channel_3",0.0549909883993653,0.078582122422693,0.000707239101804237,27.5823249703652,3.31717516795523
"20_1","",2,"20_1_2","4N",4,"20_C_new_witrox_22.txt","Control_20_22",2018-07-13,0.1765,"",20,293.15,8.62e-05,-0.873428112981714,-1.73443440260879,"tomato",21,92,"1","channel_4",0.0420994637403076,0.0601601336848995,0.000541441203164095,21.1162069233997,3.05004084627875
"20_4","",4,"20_4_4","1N",1,"20_C_new_witrox_23.txt","Control_20_23",2018-07-13,0.2754,"",20,293.15,8.62e-05,-0.873428112981714,-1.28953069268758,"tomato",21,92,"4","channel_1",0.0747330824089051,0.106793574762325,0.000961142172860928,37.4845447415762,3.62392870779861
